ID,AmountRain,StrongWindDir,StrongWindSpeed,MorningWindDir,AfternoonWindDir,AfternoonWindSpeed,MorningHumidity,AfternoonHumidity,MorningTemp,AfternoonTemp,DidRainToday,DaysSinceNewYear,TomorrowRainForecast
1823,2.6,WNW,48.0,WNW,W,26.0,70.0,38.0,14.4,19.2,Yes,74,0
5424,0.0,ESE,31.0,NE,NE,9.0,73.0,45.0,22.8,31.3,No,9,0
5055,0.0,WSW,50.0,SSE,WSW,26.0,45.0,17.0,24.6,32.6,No,363,0
2974,18.6,NNW,19.0,S,NNW,9.0,100.0,57.0,13.2,18.9,Yes,139,0
3334,0.0,ENE,33.0,N,NE,15.0,73.0,35.0,22.1,31.2,No,328,0
2518,0.0,WNW,44.0,NW,WSW,20.0,53.0,27.0,23.4,28.9,No,44,0
2221,0.2,SE,30.0,N,S,9.0,83.0,53.0,15.2,23.1,No,112,1
6348,0.6,SSW,35.0,SW,SW,19.0,64.0,37.0,21.8,28.5,No,45,0
4314,2.4,ESE,33.0,WSW,ESE,24.0,78.0,48.0,12.7,18.8,Yes,282,0
6784,0.0,SSW,24.0,WSW,SSW,11.0,91.0,52.0,6.8,14.3,No,146,0
2314,5.8,NW,35.0,NNW,NNW,24.0,82.0,55.0,9.2,12.8,Yes,205,1
1148,0.0,SE,52.0,SE,SE,30.0,49.0,42.0,17.7,22.3,No,66,0
3803,0.0,W,46.0,,WNW,28.0,99.0,39.0,5.5,14.3,No,130,0
5287,0.0,N,19.0,WSW,NNE,9.0,96.0,44.0,10.7,18.9,No,231,0
2991,4.2,SSW,33.0,E,WSW,19.0,90.0,55.0,8.2,13.8,Yes,156,0
914,0.0,NW,28.0,,NW,19.0,83.0,64.0,7.7,9.8,No,192,0
6512,1.0,NNW,33.0,NE,NNW,17.0,97.0,61.0,13.2,20.7,No,209,0
5063,0.0,ENE,37.0,WNW,ENE,11.0,75.0,37.0,24.6,31.8,No,6,0
103,11.6,WNW,39.0,W,NW,17.0,62.0,41.0,12.7,18.3,Yes,73,0
6110,0.0,NE,31.0,NE,NE,15.0,78.0,55.0,13.6,18.9,No,171,1
6603,0.0,SE,33.0,SE,E,9.0,44.0,23.0,19.5,26.1,No,300,0
2458,0.0,SE,30.0,SE,SSE,15.0,39.0,17.0,24.0,33.4,No,349,0
6014,0.0,SSW,30.0,SSW,S,9.0,58.0,25.0,15.9,24.4,No,75,0
5029,7.4,SW,50.0,N,ENE,9.0,93.0,48.0,21.1,31.1,Yes,337,1
4043,6.4,NW,33.0,SSW,WNW,11.0,58.0,33.0,24.9,29.9,Yes,8,0
4280,0.0,NNW,63.0,N,N,33.0,58.0,14.0,13.1,27.0,No,248,0
1300,1.4,WNW,50.0,W,W,17.0,86.0,60.0,6.1,11.1,Yes,218,0
4573,0.0,ESE,17.0,,E,2.0,75.0,34.0,12.4,22.9,No,236,0
6764,0.0,NE,19.0,NE,SW,7.0,43.0,24.0,15.9,20.7,No,126,0
6141,0.0,NW,43.0,N,NW,11.0,61.0,90.0,16.5,14.8,No,202,1
513,0.0,W,35.0,NW,W,9.0,78.0,68.0,10.8,15.3,No,125,0
2109,0.0,WSW,30.0,ESE,W,11.0,45.0,14.0,21.0,32.7,No,0,0
6167,0.0,SW,37.0,SSW,SW,22.0,47.0,28.0,13.1,17.3,No,228,0
6606,8.6,WNW,31.0,NW,WNW,19.0,78.0,46.0,15.0,21.5,Yes,303,0
6373,0.0,E,46.0,E,E,11.0,59.0,33.0,17.6,26.7,No,70,0
5356,0.0,ENE,31.0,W,NE,9.0,55.0,37.0,17.9,24.3,No,301,0
3755,0.2,ESE,41.0,SW,ESE,26.0,59.0,48.0,17.6,22.4,No,52,0
6619,1.4,NW,63.0,NNE,NNE,30.0,68.0,38.0,25.1,32.0,Yes,316,1
4405,0.0,ENE,24.0,W,E,11.0,91.0,50.0,19.0,26.4,No,66,0
5246,0.0,WSW,22.0,NNE,WSW,11.0,100.0,92.0,7.9,11.4,No,190,1
2716,0.0,N,37.0,N,SE,9.0,81.0,72.0,10.6,15.2,No,242,1
5097,0.0,ENE,31.0,NNE,NNE,9.0,77.0,49.0,23.8,29.6,No,41,0
2781,0.0,NW,39.0,E,W,15.0,71.0,42.0,15.0,21.7,No,307,0
4605,0.0,E,30.0,W,NNE,9.0,40.0,19.0,16.5,23.7,No,269,0
5503,0.0,SSW,15.0,SSW,WNW,6.0,86.0,98.0,20.4,20.3,No,88,1
1239,0.0,WNW,20.0,,WSW,11.0,85.0,50.0,6.0,14.6,No,157,0
4142,31.8,E,33.0,NNW,SSE,2.0,99.0,100.0,17.3,18.0,Yes,108,1
3139,0.0,SE,22.0,,ESE,7.0,84.0,41.0,13.2,21.1,No,128,0
5721,0.0,S,37.0,WSW,WSW,13.0,47.0,24.0,18.6,26.6,No,306,0
518,0.0,WSW,43.0,WNW,WSW,20.0,77.0,47.0,10.7,13.2,No,130,0
2774,0.0,W,28.0,NNW,SSE,7.0,72.0,51.0,13.0,20.1,No,300,0
578,0.0,N,46.0,NNW,NNE,28.0,96.0,61.0,5.0,15.0,No,190,1
5481,0.0,E,28.0,SE,ENE,9.0,94.0,43.0,21.6,31.6,No,66,0
5487,0.0,E,28.0,E,ENE,7.0,81.0,44.0,23.4,30.1,No,72,0
2624,0.0,ENE,15.0,SE,,0.0,89.0,57.0,6.2,13.7,No,150,0
6169,0.0,NNW,24.0,ENE,NNW,9.0,51.0,21.0,12.8,20.2,No,230,0
364,0.0,WNW,39.0,SSE,WSW,9.0,48.0,29.0,16.8,25.5,No,335,0
3535,0.6,SSW,22.0,SW,,0.0,100.0,46.0,9.6,16.9,No,192,0
6721,0.0,E,44.0,E,ESE,15.0,52.0,23.0,19.7,29.1,No,53,0
5805,0.0,SSE,44.0,SE,SE,30.0,86.0,76.0,27.9,27.9,No,42,0
3065,4.2,E,33.0,,ESE,24.0,91.0,51.0,20.0,29.5,Yes,54,0
1668,0.0,N,28.0,E,N,9.0,78.0,38.0,12.0,21.9,No,284,0
4925,1.2,SW,35.0,SSW,ESE,15.0,65.0,55.0,12.5,15.5,Yes,231,0
5899,0.0,NNE,28.0,,ENE,9.0,97.0,54.0,11.0,19.9,No,136,0
626,0.0,WSW,22.0,ENE,W,4.0,99.0,58.0,4.1,13.3,No,239,0
794,28.2,WNW,28.0,W,WNW,19.0,88.0,57.0,19.6,28.2,Yes,42,0
6540,0.0,WNW,52.0,WNW,WNW,28.0,70.0,54.0,9.7,13.6,No,237,1
5408,0.0,ENE,31.0,ENE,ENE,7.0,66.0,56.0,21.6,24.0,No,358,0
897,0.4,SE,13.0,SSE,S,6.0,99.0,65.0,8.0,14.8,No,175,0
4267,0.0,WNW,30.0,N,NE,9.0,72.0,29.0,10.9,20.6,No,233,0
1292,1.8,W,33.0,,WSW,20.0,100.0,55.0,5.7,13.4,Yes,210,0
2772,0.0,NW,30.0,ENE,NNW,15.0,82.0,40.0,13.0,21.7,No,298,0
2791,1.8,WNW,56.0,WNW,WNW,22.0,87.0,88.0,13.0,12.3,Yes,317,1
1491,0.0,SSE,17.0,SSE,SSE,9.0,80.0,53.0,17.4,23.3,No,103,0
542,0.0,W,19.0,,W,11.0,82.0,53.0,8.7,18.1,No,154,0
4176,0.2,W,24.0,N,WSW,9.0,99.0,39.0,10.7,20.1,No,142,0
5757,4.0,E,35.0,SSE,ENE,15.0,77.0,49.0,22.1,30.6,Yes,359,0
6808,0.0,NW,37.0,NNW,WNW,17.0,62.0,36.0,11.2,18.1,No,170,0
5526,0.0,NNE,20.0,,NNE,9.0,100.0,42.0,17.6,28.5,No,111,0
585,0.0,E,15.0,ESE,,0.0,99.0,69.0,2.8,10.8,No,197,0
769,0.0,W,28.0,S,S,9.0,64.0,43.0,17.9,25.5,No,17,0
5604,1.4,S,20.0,SW,NE,2.0,97.0,96.0,12.5,14.0,Yes,189,1
1557,0.0,SSE,15.0,ESE,S,7.0,87.0,53.0,3.9,13.7,No,172,0
1490,0.0,N,28.0,SE,NNW,15.0,75.0,32.0,17.3,26.2,No,102,0
1164,0.0,W,54.0,NW,W,31.0,83.0,47.0,12.5,16.7,No,82,0
2936,0.0,SE,22.0,SE,NE,4.0,64.0,40.0,16.1,23.8,No,101,0
2505,28.6,SSE,28.0,SSE,SW,13.0,88.0,47.0,14.7,24.2,Yes,31,0
5834,0.0,ENE,46.0,WSW,SSE,20.0,100.0,56.0,22.0,27.8,No,71,1
4110,39.2,SW,28.0,SSW,SE,11.0,98.0,81.0,18.7,21.0,Yes,76,1
2132,15.8,WNW,28.0,,NNW,13.0,76.0,46.0,24.3,29.0,Yes,23,0
905,0.0,SE,48.0,ESE,S,7.0,98.0,80.0,6.3,12.8,No,183,1
3911,0.0,NNE,22.0,SW,NE,7.0,100.0,55.0,12.9,20.3,No,239,0
2645,14.4,SSE,35.0,W,WSW,22.0,90.0,83.0,11.9,13.9,Yes,171,1
2669,0.2,W,26.0,,WNW,13.0,99.0,72.0,4.4,9.6,No,195,0
6187,0.0,WSW,54.0,WSW,WSW,28.0,40.0,26.0,16.3,19.1,No,249,0
1297,0.0,N,24.0,,N,13.0,95.0,53.0,6.0,13.3,No,215,0
1872,0.4,W,39.0,W,W,22.0,77.0,53.0,9.9,13.5,No,123,0
3387,0.0,NNW,44.0,N,N,11.0,36.0,15.0,22.5,33.4,No,19,0
4070,0.0,SSE,31.0,SSE,SE,15.0,83.0,64.0,23.0,23.9,No,36,0
6530,0.0,WNW,31.0,WSW,W,20.0,63.0,44.0,10.1,14.9,No,227,0
4546,0.0,ENE,22.0,WSW,NNE,11.0,66.0,50.0,9.1,17.3,No,207,0
3522,0.0,WSW,28.0,SW,W,15.0,70.0,39.0,9.3,15.2,No,177,0
2795,0.0,N,35.0,SE,NNW,13.0,73.0,34.0,18.7,27.9,No,321,0
1501,0.0,WSW,30.0,S,WSW,13.0,89.0,48.0,9.9,15.5,No,113,0
2097,0.0,S,26.0,SE,W,13.0,51.0,28.0,18.7,27.9,No,353,0
1070,0.0,SE,24.0,SE,ENE,7.0,60.0,37.0,20.9,28.6,No,353,0
1845,0.0,E,30.0,S,ENE,7.0,79.0,41.0,16.5,24.1,No,96,0
5020,3.0,SW,43.0,SW,E,22.0,40.0,44.0,23.0,25.8,Yes,328,0
6304,3.0,SSW,44.0,WNW,S,19.0,81.0,46.0,24.0,31.3,Yes,1,0
3632,0.2,NE,31.0,,NNE,13.0,78.0,49.0,16.1,23.3,No,293,0
4778,3.6,E,31.0,SW,SE,9.0,90.0,54.0,21.2,26.9,Yes,78,0
1819,2.8,NW,31.0,SSE,WNW,19.0,90.0,33.0,20.0,29.1,Yes,70,0
2988,0.0,E,13.0,,E,9.0,90.0,50.0,4.6,14.2,No,153,0
623,1.8,WNW,65.0,WNW,NNW,24.0,87.0,65.0,5.4,10.1,Yes,236,1
5088,0.8,S,46.0,SW,SSE,9.0,69.0,54.0,18.6,24.7,No,32,0
5878,0.0,WSW,69.0,NNW,WSW,17.0,60.0,82.0,19.9,12.4,No,115,1
1284,0.0,SW,15.0,E,SSW,7.0,100.0,53.0,5.2,14.8,No,202,0
4422,0.0,ESE,22.0,SW,SW,6.0,64.0,41.0,19.5,29.1,No,83,0
1662,0.0,NNW,28.0,SE,NNE,13.0,83.0,50.0,12.5,19.9,No,277,0
1999,0.2,WNW,78.0,NNE,NE,17.0,66.0,82.0,15.1,15.9,No,251,1
4481,18.2,SSW,37.0,SW,SW,15.0,97.0,92.0,12.1,14.5,Yes,142,1
2106,0.0,NW,85.0,NNE,NW,44.0,51.0,15.0,25.2,32.5,No,362,1
1213,0.0,W,33.0,,WNW,19.0,93.0,64.0,10.9,17.3,No,131,0
2787,0.0,WNW,31.0,ESE,W,15.0,73.0,31.0,17.8,25.3,No,313,0
1264,3.8,NW,26.0,N,WNW,9.0,100.0,91.0,6.5,8.2,Yes,182,1
5660,10.0,SW,17.0,SSW,WSW,2.0,100.0,100.0,13.4,14.6,Yes,245,1
672,11.4,WSW,30.0,NNE,E,11.0,92.0,94.0,16.2,16.7,Yes,285,1
6691,0.0,WSW,52.0,NNW,W,28.0,34.0,17.0,29.7,39.8,No,23,0
1867,0.0,W,52.0,,NNE,13.0,94.0,65.0,14.8,22.2,No,118,1
4560,0.0,NNW,20.0,NW,NE,7.0,69.0,31.0,12.0,20.6,No,222,0
6074,0.0,SW,39.0,WSW,WSW,17.0,56.0,46.0,15.5,19.9,No,135,0
5567,1.6,WSW,15.0,SW,SSE,7.0,99.0,71.0,12.6,16.1,Yes,152,0
5912,0.6,W,33.0,W,WSW,20.0,84.0,44.0,7.2,17.4,No,149,0
6536,0.0,ENE,30.0,NE,NE,13.0,54.0,45.0,11.6,12.3,No,233,1
4085,14.6,S,39.0,WSW,SSW,19.0,86.0,55.0,19.9,26.2,Yes,51,0
3012,0.0,SE,46.0,SE,SE,24.0,59.0,54.0,20.7,22.2,No,1,0
5236,0.2,NNE,15.0,,N,9.0,100.0,65.0,7.0,16.8,No,180,0
3532,0.0,SW,48.0,SW,SSE,17.0,70.0,64.0,11.3,15.0,No,188,1
6003,0.0,WSW,41.0,SSW,WSW,9.0,52.0,28.0,16.7,24.9,No,64,0
2876,3.4,SSE,15.0,,S,4.0,94.0,88.0,21.9,23.4,Yes,36,1
3595,0.0,SW,48.0,,WSW,22.0,70.0,31.0,16.3,22.3,No,255,0
5469,0.0,ENE,28.0,ENE,NNE,9.0,92.0,24.0,21.3,35.2,No,54,0
4491,11.2,SW,52.0,WSW,SSW,19.0,100.0,66.0,14.0,14.8,Yes,152,1
4047,0.0,ENE,31.0,NNE,NE,11.0,59.0,39.0,19.2,27.4,No,12,0
3051,2.0,SSW,46.0,W,SSE,9.0,92.0,93.0,17.7,19.3,Yes,40,1
1645,0.2,WNW,70.0,WNW,NW,11.0,92.0,76.0,13.3,16.0,No,260,1
6075,0.0,S,31.0,S,S,17.0,64.0,35.0,12.3,18.5,No,136,0
3599,0.0,WSW,26.0,WSW,NNE,9.0,51.0,29.0,12.9,18.5,No,259,0
2262,0.0,E,17.0,,ESE,6.0,84.0,54.0,2.9,11.4,No,153,0
4732,0.0,ENE,31.0,SW,ENE,19.0,67.0,45.0,23.6,31.0,No,31,0
5139,10.8,ENE,26.0,SW,ESE,11.0,76.0,53.0,17.3,23.1,Yes,83,0
5115,0.0,SSW,74.0,NW,NW,13.0,92.0,32.0,21.6,35.7,No,59,1
2155,0.0,NNE,41.0,S,N,9.0,73.0,31.0,22.6,33.5,No,46,0
2528,0.0,NNW,54.0,SE,NNW,30.0,43.0,15.0,28.3,40.1,No,54,0
852,3.6,W,54.0,WNW,WNW,26.0,83.0,55.0,8.0,10.8,Yes,130,0
5937,0.0,SSW,24.0,NW,WSW,7.0,96.0,40.0,8.6,18.5,No,174,0
5441,0.0,NE,28.0,,ENE,6.0,90.0,83.0,21.6,22.7,No,26,0
2723,0.0,NE,15.0,E,ESE,7.0,100.0,68.0,9.2,17.1,No,249,0
5795,0.6,E,33.0,SSE,NE,17.0,52.0,51.0,24.0,26.9,No,32,0
1918,0.0,NNW,24.0,,NNW,13.0,100.0,60.0,7.3,16.0,No,170,0
5752,0.0,SW,54.0,N,NW,17.0,67.0,26.0,20.3,36.2,No,354,0
908,1.2,NW,61.0,NW,NNW,19.0,94.0,87.0,7.9,10.0,Yes,186,1
57,0.0,N,37.0,E,NNE,13.0,45.0,15.0,28.2,39.2,No,27,0
2158,6.0,N,35.0,E,N,20.0,79.0,36.0,22.2,31.5,Yes,49,0
3653,11.4,SW,37.0,N,NNE,15.0,78.0,52.0,20.3,27.9,Yes,314,0
1851,0.0,SSE,28.0,SSE,WSW,15.0,61.0,48.0,16.8,23.3,No,102,0
6654,0.0,NW,35.0,NW,NW,20.0,79.0,50.0,17.5,22.4,No,351,0
2241,0.6,W,43.0,W,WSW,31.0,79.0,48.0,6.1,11.8,No,132,0
2981,0.0,ENE,19.0,ENE,NNE,11.0,94.0,63.0,11.4,16.5,No,146,1
1003,0.0,NE,28.0,ESE,NE,13.0,74.0,54.0,15.8,23.3,No,286,0
1038,0.0,NNW,31.0,E,NNW,11.0,66.0,36.0,22.9,30.5,No,321,0
2319,0.0,NNW,30.0,ESE,NNW,19.0,90.0,64.0,7.1,11.9,No,210,0
3727,0.0,S,33.0,SW,NE,9.0,70.0,45.0,23.2,33.1,No,24,0
4189,0.2,WSW,30.0,WNW,W,13.0,100.0,56.0,13.9,17.2,No,155,0
3549,24.8,ENE,46.0,SW,E,7.0,93.0,67.0,9.4,15.0,Yes,206,0
3324,0.0,E,35.0,SSW,,,38.0,,25.3,,No,318,0
313,0.0,W,59.0,SSE,NE,20.0,88.0,64.0,11.0,19.0,No,284,1
5069,0.8,NW,39.0,NNW,WNW,20.0,70.0,41.0,26.7,31.1,No,13,0
6354,0.0,N,31.0,NNW,WNW,6.0,51.0,25.0,25.8,33.1,No,51,0
3775,0.0,S,43.0,SSE,SSE,20.0,74.0,68.0,23.4,23.4,No,72,0
1621,0.0,W,24.0,E,WNW,15.0,87.0,64.0,11.8,15.1,No,236,0
6379,0.0,ENE,26.0,E,NE,13.0,32.0,18.0,22.8,31.8,No,76,0
4310,0.0,W,57.0,NNW,E,20.0,35.0,37.0,26.6,29.0,No,278,0
2735,1.2,SSE,24.0,SE,SSE,13.0,98.0,94.0,10.7,12.9,Yes,261,1
4114,0.0,NNE,30.0,N,NNE,13.0,89.0,68.0,19.7,24.9,No,80,0
2815,0.0,SW,43.0,ENE,SE,11.0,62.0,23.0,19.5,27.8,No,341,0
3228,0.0,SW,35.0,SW,SSW,4.0,51.0,36.0,10.2,16.7,No,219,0
5297,0.0,SW,26.0,SW,W,7.0,64.0,51.0,11.9,16.4,No,241,0
3060,0.0,SE,31.0,NNW,NNE,19.0,78.0,46.0,21.9,30.2,No,49,0
3398,1.4,SE,44.0,ESE,SE,22.0,61.0,54.0,23.2,25.8,Yes,32,1
3788,0.0,S,30.0,WSW,SSW,7.0,74.0,68.0,16.6,20.5,No,85,1
3456,0.0,NNE,22.0,,NNE,15.0,83.0,49.0,17.9,25.9,No,99,0
2555,0.0,SW,31.0,S,E,9.0,67.0,34.0,15.8,24.9,No,81,0
2054,0.0,S,20.0,SE,ESE,11.0,52.0,27.0,17.0,27.9,No,310,0
801,12.2,NNE,59.0,N,NW,20.0,91.0,67.0,22.1,27.4,Yes,49,1
4458,0.0,E,20.0,SW,ESE,11.0,89.0,72.0,18.6,21.0,No,119,0
1756,0.0,SE,33.0,SSE,SE,11.0,42.0,26.0,18.9,28.3,No,7,0
429,52.2,SE,33.0,S,SSW,13.0,83.0,70.0,22.1,25.0,Yes,35,1
207,0.0,SSE,22.0,SE,SE,6.0,79.0,81.0,10.3,11.3,No,177,1
4241,0.0,NW,41.0,NW,NNE,15.0,100.0,57.0,9.1,18.1,No,207,0
1193,0.0,NNE,43.0,SE,SE,6.0,86.0,50.0,17.0,25.3,No,111,1
3481,0.0,W,46.0,SW,S,19.0,35.0,25.0,13.0,18.4,No,131,0
6483,0.0,W,28.0,NNW,WNW,7.0,60.0,34.0,7.4,15.7,No,180,0
979,0.0,WNW,57.0,SE,NE,22.0,70.0,36.0,14.8,26.4,No,261,0
6284,0.0,SSW,37.0,SSE,SSW,19.0,30.0,14.0,24.1,31.7,No,346,0
54,0.0,WSW,24.0,ESE,SSE,13.0,44.0,10.0,21.2,32.1,No,24,0
5992,0.0,S,43.0,NNE,NNW,24.0,53.0,30.0,25.9,34.0,No,53,1
5672,2.2,N,30.0,,NNW,6.0,100.0,70.0,15.2,22.2,Yes,257,0
5669,0.0,SSW,20.0,SW,NNE,9.0,61.0,44.0,14.9,19.8,No,254,0
3521,0.4,NNE,35.0,NNW,SSW,20.0,89.0,45.0,12.8,18.3,No,176,0
2121,0.0,NNE,39.0,ENE,NNE,13.0,47.0,95.0,24.1,20.5,No,12,1
3559,0.0,WSW,44.0,NNE,,,80.0,,7.6,,No,216,0
1360,,,,SSW,WSW,17.0,97.0,100.0,12.0,12.4,,279,1
1537,53.4,SSW,31.0,SSE,SSW,17.0,68.0,48.0,12.3,16.9,Yes,152,0
5761,0.0,E,33.0,SE,SSE,11.0,73.0,23.0,25.7,39.5,No,363,0
6243,0.0,NNW,28.0,NW,NNW,15.0,29.0,17.0,29.6,36.3,No,305,0
3671,11.4,S,31.0,SW,S,20.0,93.0,81.0,16.6,18.7,Yes,332,1
165,1.8,W,52.0,W,WSW,24.0,82.0,54.0,13.0,14.5,Yes,135,0
671,0.8,NNE,31.0,ESE,ENE,19.0,91.0,66.0,14.7,19.5,No,284,1
3039,0.0,SE,41.0,SSE,E,15.0,75.0,29.0,23.6,33.6,No,28,0
5772,2.4,SE,43.0,NNW,NNE,9.0,81.0,36.0,24.1,35.2,Yes,9,0
1037,0.2,S,20.0,SSE,SSE,11.0,89.0,52.0,17.2,26.3,No,320,0
6666,0.0,WSW,30.0,NNW,NE,9.0,46.0,18.0,28.9,35.5,No,363,0
3513,0.0,NW,59.0,N,NW,19.0,82.0,56.0,11.6,18.4,No,167,0
5952,0.0,SSW,43.0,N,NNW,11.0,25.0,15.0,31.5,38.1,No,13,0
4747,5.0,NNE,41.0,NE,SE,11.0,91.0,94.0,22.8,20.9,Yes,46,1
6580,0.0,ESE,35.0,E,SE,9.0,74.0,32.0,18.7,27.5,No,277,0
1881,0.2,SSE,15.0,SW,SE,9.0,98.0,65.0,9.6,17.7,No,132,0
1796,0.0,SE,31.0,SSE,S,7.0,61.0,33.0,18.6,27.6,No,47,0
3454,1.6,W,52.0,SW,WSW,26.0,61.0,39.0,23.2,26.3,Yes,97,0
2336,0.2,W,30.0,SE,WNW,19.0,100.0,55.0,5.5,14.6,No,227,0
4373,0.0,ENE,31.0,SE,ENE,19.0,68.0,42.0,23.1,31.1,No,6,0
3232,3.0,WNW,33.0,,WNW,17.0,99.0,33.0,9.1,19.6,Yes,223,0
4582,0.2,NNE,26.0,WSW,NNE,17.0,96.0,33.0,14.7,23.9,No,246,0
5036,10.4,S,44.0,WSW,SSW,11.0,97.0,92.0,20.8,18.2,Yes,344,1
4756,0.0,NNE,33.0,,N,13.0,82.0,34.0,20.9,29.3,No,55,0
780,0.0,NW,35.0,ENE,NNW,9.0,59.0,32.0,21.5,30.2,No,28,0
424,0.0,NE,44.0,ENE,E,15.0,39.0,16.0,26.6,34.7,No,30,0
5508,0.0,SE,30.0,SSW,ESE,20.0,71.0,62.0,21.6,24.8,No,93,0
5741,0.0,E,30.0,S,NNE,13.0,56.0,22.0,26.2,34.2,No,326,0
981,3.6,W,30.0,,WNW,17.0,99.0,53.0,7.8,18.0,Yes,263,0
5472,0.0,ESE,33.0,SE,ESE,20.0,75.0,53.0,23.6,27.7,No,57,0
2390,0.0,SSE,22.0,ENE,SSE,9.0,75.0,48.0,15.5,26.1,No,281,0
4080,0.0,NE,28.0,NNE,NNE,11.0,83.0,45.0,19.6,27.7,No,46,0
4459,0.0,SE,24.0,,E,4.0,82.0,57.0,18.7,24.8,No,120,0
1194,1.4,NE,43.0,NNE,NNE,20.0,95.0,57.0,16.4,21.8,Yes,112,1
1817,0.0,E,28.0,ESE,SSE,11.0,62.0,29.0,20.8,32.3,No,68,0
4569,0.0,WSW,50.0,WSW,W,28.0,47.0,32.0,10.7,13.9,No,231,0
2551,10.4,W,74.0,N,W,37.0,98.0,55.0,20.0,19.9,Yes,77,1
3328,0.0,SSW,30.0,NE,E,15.0,65.0,32.0,23.4,34.8,No,322,0
5989,0.0,SW,31.0,WSW,SSE,4.0,45.0,19.0,25.9,33.1,No,50,0
1511,0.4,W,28.0,SSE,W,19.0,81.0,38.0,12.4,19.0,No,123,0
5868,0.0,SE,30.0,NW,SW,15.0,86.0,41.0,16.5,23.3,No,105,0
3372,7.2,SE,30.0,WSW,ESE,17.0,92.0,79.0,18.0,19.3,Yes,2,0
6193,0.0,NW,46.0,N,NW,20.0,17.0,7.0,22.9,32.2,No,255,0
621,0.2,NW,17.0,SSE,WNW,7.0,91.0,61.0,6.4,12.0,No,234,1
3215,0.0,N,15.0,N,NNW,2.0,100.0,87.0,6.7,11.2,No,206,1
945,0.0,SW,24.0,SSE,W,15.0,74.0,43.0,6.9,16.2,No,223,0
377,0.0,SSW,28.0,SE,S,19.0,51.0,22.0,22.1,32.5,No,348,0
1508,0.2,WSW,33.0,S,WSW,19.0,83.0,50.0,11.9,17.5,No,120,0
929,0.0,NNW,15.0,,NW,7.0,99.0,49.0,4.3,14.2,No,207,0
6058,0.0,,,S,S,11.0,54.0,32.0,9.8,16.8,No,119,0
365,0.0,W,50.0,S,NNW,17.0,57.0,16.0,20.3,29.8,No,336,0
6608,0.2,SSW,39.0,SSW,SSW,19.0,50.0,32.0,13.5,20.8,No,305,0
616,0.2,ENE,31.0,,NE,20.0,92.0,86.0,5.0,8.7,No,229,1
6328,0.0,SSW,33.0,ESE,W,9.0,11.0,6.0,31.5,40.4,No,25,0
2140,0.0,SE,43.0,SSE,S,11.0,62.0,34.0,19.1,27.5,No,31,0
302,0.0,SSW,28.0,N,S,9.0,76.0,61.0,12.9,19.4,No,273,0
6768,0.0,SW,44.0,W,WSW,24.0,58.0,30.0,9.1,15.3,No,130,0
5748,0.2,ESE,35.0,S,ESE,17.0,66.0,58.0,22.3,25.6,No,333,0
1715,0.0,NNW,76.0,SSE,WNW,33.0,56.0,13.0,23.1,31.9,No,331,0
253,4.8,W,24.0,SSE,NW,13.0,99.0,74.0,9.1,13.0,Yes,223,0
194,0.0,NNE,24.0,,NE,11.0,82.0,49.0,6.5,15.5,No,164,0
3939,22.2,S,37.0,SW,SW,7.0,100.0,100.0,11.6,11.7,Yes,267,1
4536,0.2,N,13.0,,NNE,9.0,100.0,59.0,11.6,21.8,No,197,0
511,0.2,WNW,61.0,WSW,N,26.0,92.0,29.0,11.9,24.8,No,123,1
4302,0.0,NNE,24.0,N,NNE,11.0,82.0,37.0,14.9,27.3,No,270,0
547,0.0,WNW,37.0,NNW,WNW,13.0,81.0,92.0,7.8,7.9,No,159,1
3734,0.0,NW,44.0,SSW,W,19.0,79.0,21.0,24.5,40.9,No,31,0
5281,0.0,W,22.0,N,NW,4.0,77.0,41.0,10.4,19.1,No,225,0
428,0.0,NNW,44.0,ENE,,,51.0,44.0,26.3,31.1,No,34,1
2741,0.0,N,31.0,ESE,WNW,17.0,83.0,45.0,14.1,20.2,No,267,1
48,0.0,WNW,39.0,SSE,NNE,15.0,39.0,10.0,22.0,34.4,No,18,0
2549,0.0,SE,24.0,SE,ENE,11.0,61.0,30.0,20.8,30.1,No,75,0
5826,2.0,SW,43.0,WSW,SW,17.0,100.0,100.0,20.5,23.4,Yes,63,1
4918,2.2,SSW,26.0,SW,S,6.0,65.0,38.0,10.7,15.9,Yes,224,0
1900,8.2,ESE,24.0,ENE,SSE,6.0,95.0,95.0,12.7,13.7,Yes,151,1
6450,0.0,NNE,31.0,NE,NE,17.0,84.0,57.0,14.3,17.6,No,147,1
6320,0.0,SSW,46.0,SSW,SW,24.0,32.0,14.0,17.2,22.8,No,17,0
3315,3.0,SSW,28.0,SSE,SSW,7.0,80.0,64.0,18.0,19.7,Yes,309,1
4864,0.0,SW,17.0,,S,7.0,100.0,64.0,10.8,18.4,No,170,0
3851,0.0,SSW,24.0,SW,E,9.0,92.0,54.0,10.2,17.3,No,178,0
3467,0.2,NNE,26.0,WSW,NE,7.0,87.0,40.0,17.8,26.8,No,110,0
6845,0.0,ESE,19.0,ESE,SE,6.0,64.0,31.0,9.7,15.1,No,207,0
6145,0.8,N,24.0,NNE,S,11.0,91.0,77.0,9.1,11.4,No,206,1
5973,1.6,ENE,39.0,NE,WSW,7.0,50.0,21.0,28.2,38.8,Yes,34,0
3956,0.0,SE,33.0,SW,E,19.0,68.0,53.0,14.3,19.8,No,284,0
